order_id,order_date,region,product,quantity,unit_price,revenue
11624,2032-12-17,South,Laptop,3,1200,3600
11625,2025-01-19,West,Laptop,1,1200,1200
11626,2032-05-20,North,Tablet,5,500,2500
11627,2036-02-02,South,Tablet,2,800,1600
11628,2028-04-11,West,Monitor,2,2000,4000
11629,2033-06-01,North,Smartphone,2,500,1000
11630,2033-02-19,North,Accessories,4,2000,8000
11631,2029-06-14,South,Monitor,2,500,1000
11632,2036-02-12,East,Laptop,5,500,2500
11633,2029-05-24,East,Tablet,3,500,1500
11634,2023-11-03,East,Keyboard,5,2000,10000
11635,2033-01-13,South,Smartphone,2,1500,3000
11636,2028-06-12,East,Monitor,3,500,1500
11637,2024-10-23,West,Keyboard,1,1200,1200
11638,2035-09-19,West,Smartphone,1,800,800
11639,2023-11-08,West,Keyboard,5,1500,7500
11640,2030-12-30,West,Tablet,3,1500,4500
11641,2025-12-18,North,Monitor,5,2000,10000
11642,2031-02-19,West,Monitor,3,1500,4500
11643,2025-01-24,East,Smartphone,3,2000,6000
11644,2034-04-23,South,Keyboard,5,2000,10000
11645,2035-06-07,East,Tablet,3,1200,3600
11646,2023-12-19,West,Laptop,2,500,1000
11647,2025-06-21,North,Monitor,3,1500,4500
11648,2033-08-24,West,Laptop,3,500,1500
11649,2023-06-08,South,Tablet,5,500,2500
11650,2028-05-31,East,Monitor,1,500,500
11651,2025-08-14,South,Monitor,4,2000,8000
11652,2028-09-02,South,Keyboard,3,500,1500
11653,2024-02-08,South,Laptop,4,1500,6000
11654,2035-08-17,East,Keyboard,3,2000,6000
11655,2030-08-11,West,Accessories,5,1500,7500
11656,2026-10-19,South,Laptop,5,2000,10000
11657,2032-06-15,East,Laptop,3,800,2400
11658,2025-08-13,North,Accessories,5,800,4000
11659,2027-09-09,East,Tablet,5,800,4000
11660,2035-11-17,North,Tablet,3,800,2400
11661,2026-06-27,East,Monitor,1,2000,2000
11662,2033-06-08,West,Smartphone,3,500,1500
11663,2030-03-10,South,Keyboard,1,1200,1200
11664,2029-07-10,West,Smartphone,5,1200,6000
11665,2026-12-12,East,Monitor,1,800,800
11666,2031-02-27,South,Smartphone,5,500,2500
11667,2027-12-03,North,Laptop,1,1500,1500
11668,2035-01-08,East,Laptop,1,500,500
11669,2033-12-23,South,Accessories,3,1500,4500
11670,2036-04-12,North,Accessories,1,1200,1200
11671,2026-10-26,North,Monitor,5,500,2500
11672,2034-09-21,West,Monitor,3,500,1500
11673,2026-06-23,East,Monitor,1,1200,1200
11674,2035-12-16,North,Laptop,3,500,1500
11675,2033-03-03,South,Smartphone,4,1500,6000
11676,2024-06-13,North,Keyboard,3,500,1500
11677,2032-12-02,North,Monitor,4,1500,6000
11678,2031-02-06,West,Monitor,4,800,3200
11679,2030-12-24,West,Laptop,3,500,1500
11680,2036-05-21,South,Keyboard,5,1500,7500
11681,2032-10-31,West,Laptop,5,1200,6000
11682,2028-11-17,North,Keyboard,5,800,4000
11683,2035-07-10,North,Laptop,2,500,1000
11684,2032-03-23,West,Smartphone,4,1500,6000
11685,2025-07-28,North,Monitor,3,500,1500
11686,2024-06-09,North,Tablet,5,1500,7500
11687,2023-01-02,South,Tablet,5,500,2500
11688,2024-01-10,West,Monitor,3,800,2400
11689,2029-05-29,North,Monitor,4,800,3200
11690,2033-12-19,West,Monitor,3,500,1500
11691,2031-05-11,South,Monitor,2,500,1000
11692,2035-09-23,West,Keyboard,2,2000,4000
11693,2029-06-23,North,Smartphone,3,500,1500
11694,2027-03-06,West,Tablet,4,500,2000
11695,2035-04-04,North,Accessories,5,800,4000
11696,2027-07-05,North,Tablet,2,500,1000
11697,2023-01-14,North,Tablet,2,1200,2400
11698,2035-08-05,South,Laptop,4,500,2000
11699,2029-03-28,West,Monitor,2,2000,4000
11700,2031-08-22,South,Monitor,2,1500,3000
11701,2023-05-10,West,Monitor,4,800,3200
11702,2033-06-11,South,Laptop,3,1200,3600
11703,2036-07-04,East,Smartphone,5,1500,7500
11704,2031-10-22,North,Smartphone,5,1200,6000
11705,2031-01-17,North,Accessories,2,800,1600
11706,2033-10-03,South,Smartphone,5,2000,10000
11707,2028-08-02,East,Smartphone,3,800,2400
11708,2023-01-28,North,Monitor,2,1200,2400
11709,2028-10-14,West,Keyboard,5,1200,6000
11710,2026-06-06,South,Tablet,1,800,800
11711,2034-12-05,North,Smartphone,1,500,500
11712,2028-08-08,North,Smartphone,1,800,800
11713,2035-06-22,South,Laptop,1,2000,2000
11714,2034-01-06,South,Accessories,1,800,800
11715,2035-01-14,West,Keyboard,2,1500,3000
11716,2032-03-28,West,Laptop,4,500,2000
11717,2032-06-28,North,Monitor,4,1500,6000
11718,2031-06-09,North,Tablet,2,800,1600
11719,2033-05-06,South,Accessories,2,500,1000
11720,2024-09-21,North,Laptop,3,1500,4500
11721,2023-09-27,North,Smartphone,4,1500,6000
11722,2030-03-24,South,Smartphone,1,500,500
11723,2028-06-16,North,Accessories,2,500,1000
11724,2030-12-01,North,Smartphone,1,1200,1200
11725,2036-07-28,East,Laptop,4,500,2000
11726,2032-05-25,West,Laptop,5,800,4000
11727,2026-07-04,South,Smartphone,5,2000,10000
11728,2029-06-18,East,Smartphone,2,1200,2400
11729,2024-07-29,West,Monitor,3,500,1500
11730,2026-07-31,West,Tablet,1,2000,2000
11731,2031-09-28,West,Accessories,2,1200,2400
11732,2031-09-14,East,Laptop,3,800,2400
11733,2030-06-27,East,Accessories,1,2000,2000
11734,2029-01-21,West,Monitor,4,500,2000
11735,2029-06-10,North,Laptop,5,500,2500
11736,2032-10-08,North,Monitor,3,800,2400
11737,2027-07-14,East,Monitor,1,1200,1200
11738,2027-04-29,East,Keyboard,2,2000,4000
11739,2029-01-12,East,Smartphone,1,800,800
11740,2026-10-22,West,Keyboard,2,1200,2400
11741,2027-10-09,North,Accessories,5,1500,7500
11742,2028-04-09,East,Accessories,5,1500,7500
11743,2024-09-11,East,Smartphone,1,1200,1200
11744,2026-06-28,South,Keyboard,1,500,500
11745,2025-08-14,West,Accessories,2,500,1000
11746,2028-04-23,South,Keyboard,2,1500,3000
11747,2033-10-28,North,Smartphone,3,500,1500
11748,2029-07-09,South,Laptop,3,500,1500
11749,2025-08-26,South,Monitor,3,1200,3600
11750,2026-08-09,South,Monitor,1,1200,1200
11751,2025-11-09,West,Keyboard,3,500,1500
11752,2023-10-09,North,Accessories,1,1200,1200
11753,2030-10-15,South,Keyboard,5,2000,10000
11754,2025-11-24,West,Keyboard,4,1500,6000
11755,2034-10-03,North,Tablet,5,2000,10000
11756,2029-12-07,East,Monitor,1,2000,2000
11757,2033-06-25,South,Smartphone,1,500,500
11758,2025-10-05,North,Keyboard,4,500,2000
11759,2026-05-14,South,Tablet,2,2000,4000
11760,2025-11-01,East,Tablet,2,2000,4000
11761,2035-07-22,North,Monitor,2,800,1600
11762,2023-10-03,West,Monitor,3,800,2400
11763,2030-07-03,North,Monitor,2,1500,3000
11764,2029-04-08,West,Smartphone,3,2000,6000
11765,2026-05-24,North,Tablet,3,1200,3600
11766,2023-05-06,West,Accessories,2,800,1600
11767,2034-02-17,East,Smartphone,2,500,1000
11768,2034-10-22,East,Laptop,4,2000,8000
11769,2033-08-04,East,Keyboard,4,1200,4800
11770,2026-04-23,North,Monitor,3,1200,3600
11771,2031-11-24,East,Tablet,4,1200,4800
11772,2025-07-07,South,Keyboard,3,500,1500
11773,2033-09-28,East,Smartphone,1,800,800
11774,2035-01-21,West,Laptop,3,1200,3600
11775,2028-05-23,West,Smartphone,3,800,2400
11776,2030-08-25,West,Smartphone,4,1500,6000
11777,2025-06-10,North,Accessories,1,500,500
11778,2035-03-29,South,Keyboard,5,800,4000
11779,2028-07-26,East,Accessories,5,800,4000
11780,2026-09-26,South,Smartphone,5,1200,6000
11781,2023-05-09,South,Laptop,1,1200,1200
11782,2025-10-11,West,Tablet,2,500,1000
11783,2027-12-05,West,Tablet,1,800,800
11784,2035-08-18,West,Keyboard,4,2000,8000
11785,2027-02-27,North,Monitor,3,1200,3600
11786,2034-06-13,South,Monitor,3,1200,3600
11787,2026-04-13,South,Tablet,4,1500,6000
11788,2033-08-09,North,Smartphone,4,500,2000
11789,2029-10-10,North,Smartphone,3,800,2400
11790,2032-07-17,North,Accessories,2,800,1600
11791,2034-02-01,South,Keyboard,2,800,1600
11792,2033-03-08,South,Accessories,2,1200,2400
11793,2023-10-30,West,Monitor,4,500,2000
11794,2033-10-27,West,Tablet,3,800,2400
11795,2035-10-28,South,Smartphone,3,2000,6000
11796,2025-09-13,West,Tablet,3,1500,4500
11797,2028-02-07,North,Laptop,1,1500,1500
11798,2035-02-27,East,Tablet,1,800,800
11799,2036-06-10,West,Laptop,5,1200,6000
11800,2031-05-31,South,Accessories,1,1500,1500
11801,2031-07-22,West,Accessories,2,1500,3000
11802,2026-08-20,West,Monitor,2,1500,3000
11803,2029-08-05,West,Tablet,2,1500,3000
11804,2033-01-21,East,Tablet,2,800,1600
11805,2032-01-05,North,Laptop,5,500,2500
11806,2034-01-16,South,Accessories,2,500,1000
11807,2024-12-04,East,Laptop,4,1200,4800
11808,2024-07-28,South,Accessories,4,2000,8000
11809,2031-11-07,South,Laptop,4,500,2000
11810,2036-02-05,South,Accessories,1,2000,2000
11811,2030-03-17,East,Laptop,3,500,1500
11812,2033-06-25,North,Accessories,5,500,2500
11813,2031-11-05,South,Keyboard,4,1200,4800
11814,2024-05-03,North,Laptop,4,1500,6000
11815,2026-09-09,North,Tablet,2,1200,2400
11816,2033-01-29,West,Monitor,4,500,2000
11817,2031-09-09,East,Keyboard,2,1500,3000
11818,2035-07-26,East,Keyboard,2,1500,3000
11819,2027-07-26,West,Laptop,3,1500,4500
11820,2027-06-26,West,Monitor,1,2000,2000
11821,2034-04-07,North,Tablet,2,500,1000
11822,2032-09-23,South,Keyboard,2,800,1600
11823,2025-09-27,East,Tablet,3,1200,3600
11824,2025-04-30,South,Accessories,2,2000,4000
11825,2026-10-20,South,Monitor,5,1200,6000
11826,2033-03-01,West,Smartphone,1,800,800
11827,2026-09-29,South,Accessories,5,1500,7500
11828,2025-04-01,North,Monitor,4,800,3200
11829,2024-03-30,West,Laptop,1,1200,1200
11830,2027-06-13,South,Laptop,4,800,3200
11831,2030-08-04,West,Tablet,2,500,1000
11832,2033-03-15,North,Keyboard,3,800,2400
11833,2031-08-14,North,Smartphone,5,500,2500
11834,2034-03-13,South,Laptop,4,800,3200
11835,2036-02-28,West,Monitor,2,500,1000
11836,2028-12-30,South,Keyboard,5,500,2500
11837,2025-07-05,South,Keyboard,5,800,4000
11838,2033-11-30,West,Monitor,4,2000,8000
11839,2030-11-15,South,Keyboard,2,1500,3000
11840,2026-12-11,North,Laptop,3,1500,4500
11841,2035-01-18,West,Monitor,4,1500,6000
11842,2025-01-05,West,Monitor,5,500,2500
11843,2032-10-08,West,Tablet,5,1500,7500
11844,2032-02-21,West,Smartphone,1,500,500
11845,2031-04-04,South,Tablet,2,2000,4000
11846,2030-11-29,South,Smartphone,1,800,800
11847,2025-08-19,North,Monitor,3,800,2400
11848,2031-03-09,East,Keyboard,4,500,2000
11849,2033-07-15,East,Smartphone,5,500,2500
11850,2025-10-23,North,Monitor,2,2000,4000
11851,2033-08-01,East,Monitor,5,1500,7500
11852,2030-11-03,North,Tablet,1,2000,2000
11853,2029-11-06,South,Tablet,1,800,800
11854,2028-05-01,West,Keyboard,4,800,3200
11855,2026-03-23,West,Accessories,2,1500,3000
11856,2036-01-13,South,Laptop,2,800,1600
11857,2023-01-12,West,Accessories,4,500,2000
11858,2035-01-17,West,Accessories,1,800,800
11859,2032-03-18,East,Keyboard,1,1200,1200
11860,2031-04-11,South,Smartphone,1,1500,1500
11861,2032-03-25,East,Keyboard,5,1500,7500
11862,2030-10-01,East,Keyboard,3,1500,4500
11863,2023-02-12,West,Monitor,1,1200,1200
11864,2025-08-01,West,Monitor,3,2000,6000
11865,2029-07-18,South,Monitor,3,500,1500
11866,2029-12-20,West,Laptop,2,1500,3000
11867,2029-08-08,West,Smartphone,4,800,3200
11868,2036-08-26,South,Smartphone,5,500,2500
11869,2025-10-01,West,Monitor,3,800,2400
11870,2023-01-21,East,Accessories,5,500,2500
11871,2024-02-11,South,Laptop,2,500,1000
11872,2025-10-11,West,Accessories,1,800,800
11873,2035-02-18,North,Tablet,3,800,2400
11874,2028-01-13,South,Smartphone,4,500,2000
11875,2031-09-24,South,Smartphone,2,1500,3000
11876,2024-12-15,North,Accessories,5,800,4000
11877,2034-05-09,West,Laptop,1,1200,1200
11878,2033-07-21,West,Smartphone,5,1200,6000
11879,2035-02-06,South,Accessories,4,500,2000
11880,2036-05-16,South,Keyboard,3,2000,6000
11881,2023-05-21,West,Keyboard,4,500,2000
11882,2035-07-02,West,Laptop,5,500,2500
11883,2036-05-14,East,Accessories,5,1500,7500
11884,2025-08-21,South,Keyboard,4,1500,6000
11885,2024-01-08,South,Laptop,4,2000,8000
11886,2032-12-14,North,Monitor,4,2000,8000
11887,2029-12-16,East,Laptop,1,2000,2000
11888,2032-11-19,West,Tablet,5,2000,10000
11889,2027-08-20,East,Monitor,2,2000,4000
11890,2023-04-16,West,Accessories,1,500,500
11891,2027-08-09,West,Monitor,1,500,500
11892,2034-03-21,East,Monitor,1,1200,1200
11893,2033-12-30,South,Accessories,2,1200,2400
11894,2030-03-21,West,Accessories,4,800,3200
11895,2028-11-07,East,Keyboard,5,500,2500
11896,2032-05-09,North,Tablet,3,2000,6000
11897,2035-03-04,East,Accessories,3,800,2400
11898,2032-08-31,North,Smartphone,5,1500,7500
11899,2026-07-10,West,Smartphone,2,500,1000
11900,2031-09-15,East,Tablet,3,1200,3600
11901,2033-01-02,East,Laptop,1,500,500
11902,2029-06-17,North,Laptop,3,500,1500
11903,2024-03-20,East,Smartphone,5,500,2500
11904,2023-02-05,East,Accessories,1,500,500
11905,2027-01-15,West,Tablet,3,1500,4500
11906,2033-11-01,East,Laptop,5,1200,6000
11907,2027-12-04,South,Laptop,2,500,1000
11908,2028-01-20,North,Monitor,5,1500,7500
11909,2026-11-09,East,Smartphone,2,800,1600
11910,2027-09-05,North,Accessories,1,500,500
11911,2031-01-17,North,Tablet,5,1500,7500
11912,2026-07-24,North,Laptop,4,2000,8000
11913,2026-05-28,East,Monitor,4,800,3200
11914,2033-11-20,East,Smartphone,4,1200,4800
11915,2031-06-25,North,Smartphone,4,500,2000
11916,2035-08-22,South,Tablet,4,500,2000
11917,2023-01-10,North,Laptop,2,1500,3000
11918,2029-08-22,South,Tablet,5,1200,6000
11919,2027-07-19,North,Tablet,1,2000,2000
11920,2030-03-16,West,Keyboard,4,800,3200
11921,2036-03-08,North,Monitor,4,1200,4800
11922,2025-12-08,North,Smartphone,1,500,500
11923,2031-10-31,East,Keyboard,1,1500,1500
11924,2036-07-25,South,Accessories,4,2000,8000
11925,2026-08-09,West,Smartphone,2,1500,3000
11926,2034-05-08,South,Smartphone,1,800,800
11927,2033-01-31,West,Monitor,5,1200,6000
11928,2031-12-18,North,Accessories,5,1500,7500
11929,2023-05-26,East,Laptop,2,1500,3000
11930,2031-04-29,East,Accessories,3,500,1500
11931,2027-01-02,South,Laptop,2,1500,3000
11932,2035-10-21,East,Accessories,4,2000,8000
11933,2027-05-04,South,Tablet,3,1200,3600
11934,2024-04-27,South,Accessories,4,800,3200
11935,2031-09-15,West,Keyboard,5,1500,7500
11936,2026-06-03,South,Keyboard,1,2000,2000
11937,2036-01-21,West,Monitor,4,800,3200
11938,2024-09-22,East,Laptop,5,2000,10000
11939,2024-10-23,South,Smartphone,2,1500,3000
11940,2032-08-04,South,Monitor,4,1500,6000
11941,2030-10-23,North,Keyboard,5,1200,6000
11942,2029-10-02,South,Keyboard,1,500,500
11943,2025-09-14,South,Laptop,4,2000,8000
11944,2027-03-27,North,Keyboard,5,500,2500
11945,2024-10-11,North,Keyboard,4,500,2000
11946,2025-08-26,East,Laptop,1,800,800
11947,2030-03-22,South,Keyboard,4,800,3200
11948,2026-01-05,East,Smartphone,4,2000,8000
11949,2024-03-16,East,Tablet,5,500,2500
11950,2025-02-08,North,Monitor,3,1200,3600
11951,2026-09-05,West,Smartphone,4,500,2000
11952,2034-12-07,East,Smartphone,3,800,2400
11953,2033-03-18,West,Tablet,2,500,1000
11954,2033-09-11,South,Monitor,4,1500,6000
11955,2027-04-27,North,Smartphone,3,1500,4500
11956,2033-12-22,South,Keyboard,2,1200,2400
11957,2032-03-05,South,Tablet,5,2000,10000
11958,2036-02-17,North,Monitor,4,500,2000
11959,2029-06-07,South,Accessories,5,1500,7500
11960,2032-11-11,North,Laptop,2,2000,4000
11961,2026-05-26,West,Keyboard,5,1500,7500
11962,2026-01-30,South,Tablet,5,2000,10000
11963,2030-02-14,North,Laptop,1,2000,2000
11964,2026-04-05,East,Accessories,2,1500,3000
11965,2034-04-24,South,Smartphone,5,800,4000
11966,2036-04-01,West,Smartphone,3,2000,6000
11967,2035-03-07,North,Monitor,2,500,1000
11968,2023-03-14,South,Tablet,1,1500,1500
11969,2028-03-29,South,Tablet,4,800,3200
11970,2029-10-08,South,Monitor,5,1500,7500
11971,2031-05-05,West,Laptop,3,1200,3600
11972,2024-12-08,North,Smartphone,1,500,500
11973,2027-12-10,East,Smartphone,2,1200,2400
11974,2033-03-02,East,Tablet,5,2000,10000
11975,2030-01-08,East,Tablet,1,2000,2000
11976,2029-10-11,North,Monitor,1,1200,1200
11977,2032-11-19,East,Accessories,3,1200,3600
11978,2034-08-26,West,Laptop,4,2000,8000
11979,2030-09-24,North,Keyboard,4,800,3200
11980,2027-10-02,South,Accessories,4,500,2000
11981,2027-05-05,West,Accessories,2,1500,3000
11982,2023-03-08,South,Tablet,1,1200,1200
11983,2031-05-20,East,Tablet,2,500,1000
11984,2029-08-25,West,Tablet,1,1500,1500
11985,2034-05-16,North,Accessories,3,1500,4500
11986,2023-12-08,West,Laptop,3,1200,3600
11987,2030-08-06,South,Tablet,2,800,1600
11988,2030-09-18,North,Smartphone,2,800,1600
11989,2030-04-15,West,Laptop,3,500,1500
11990,2026-05-17,West,Smartphone,5,500,2500
11991,2033-08-10,West,Laptop,4,2000,8000
11992,2029-07-29,West,Tablet,4,800,3200
11993,2027-02-03,North,Keyboard,3,500,1500
11994,2034-07-13,South,Monitor,4,2000,8000
11995,2024-10-23,West,Tablet,5,1500,7500
11996,2033-08-19,North,Accessories,5,500,2500
11997,2032-11-28,South,Keyboard,1,2000,2000
11998,2028-02-12,West,Accessories,2,800,1600
11999,2029-05-23,South,Laptop,4,1500,6000
12000,2032-03-28,South,Accessories,5,500,2500
12001,2025-10-13,North,Keyboard,2,800,1600
12002,2035-01-24,South,Keyboard,2,1500,3000
12003,2023-07-27,North,Tablet,1,1200,1200
12004,2030-04-19,West,Smartphone,2,800,1600
12005,2029-10-29,South,Tablet,2,1200,2400
12006,2024-09-24,South,Laptop,3,500,1500
12007,2028-10-03,East,Accessories,1,2000,2000
12008,2031-02-07,West,Smartphone,1,500,500
12009,2031-06-11,West,Monitor,4,800,3200
12010,2036-01-05,East,Keyboard,2,1200,2400
12011,2028-04-15,East,Smartphone,4,1200,4800
12012,2033-03-08,North,Smartphone,5,1500,7500
12013,2030-01-06,North,Tablet,2,500,1000
12014,2027-08-07,South,Monitor,5,500,2500
12015,2023-08-25,South,Keyboard,3,800,2400
12016,2035-03-02,South,Laptop,2,1200,2400
12017,2035-12-09,South,Laptop,4,800,3200
12018,2027-03-21,North,Smartphone,4,800,3200
12019,2033-10-18,West,Smartphone,2,1200,2400
12020,2023-12-30,South,Accessories,4,800,3200
12021,2029-06-26,West,Monitor,2,1200,2400
12022,2023-10-13,South,Keyboard,1,800,800
12023,2023-05-29,East,Smartphone,4,2000,8000
12024,2034-01-20,South,Accessories,2,800,1600
12025,2035-06-18,South,Monitor,2,800,1600
12026,2027-11-02,South,Keyboard,4,2000,8000
12027,2036-05-27,North,Laptop,1,500,500
12028,2025-10-09,East,Accessories,4,1200,4800
12029,2030-10-02,South,Monitor,2,1500,3000
12030,2029-11-12,South,Accessories,1,2000,2000
12031,2027-03-04,West,Smartphone,5,500,2500
12032,2030-08-17,East,Tablet,3,800,2400
12033,2029-12-31,South,Laptop,4,500,2000
12034,2033-03-14,West,Smartphone,2,2000,4000
12035,2035-07-13,West,Smartphone,1,800,800
12036,2027-05-21,North,Monitor,1,500,500
12037,2029-08-05,West,Accessories,5,1500,7500
12038,2023-12-07,South,Laptop,4,1200,4800
12039,2030-09-18,North,Smartphone,1,1200,1200
12040,2029-11-01,North,Monitor,5,2000,10000
12041,2036-07-01,South,Laptop,2,800,1600
12042,2027-09-22,East,Accessories,5,800,4000
12043,2027-08-17,West,Smartphone,4,1200,4800
12044,2031-12-12,North,Keyboard,5,500,2500
12045,2035-01-24,East,Smartphone,1,800,800
12046,2023-09-19,South,Smartphone,1,1500,1500
12047,2026-12-13,West,Laptop,3,1500,4500
12048,2024-02-10,West,Laptop,5,800,4000
12049,2028-12-30,North,Laptop,2,800,1600
12050,2035-02-24,West,Laptop,4,1200,4800
12051,2023-09-01,West,Monitor,3,2000,6000
12052,2035-07-22,West,Tablet,5,1200,6000
12053,2034-03-31,West,Monitor,2,2000,4000
12054,2024-07-14,South,Smartphone,3,1500,4500
12055,2034-04-30,East,Monitor,1,2000,2000
12056,2030-06-18,South,Accessories,4,1200,4800
12057,2024-08-16,South,Keyboard,5,800,4000
12058,2028-01-01,North,Laptop,2,2000,4000
12059,2031-11-04,West,Accessories,1,1200,1200
12060,2032-01-01,South,Keyboard,3,1500,4500
12061,2034-02-25,West,Accessories,4,2000,8000
12062,2023-05-14,South,Smartphone,3,1500,4500
12063,2031-08-05,South,Laptop,3,1500,4500
12064,2033-09-24,North,Accessories,2,500,1000
12065,2023-03-14,East,Smartphone,1,2000,2000
12066,2035-04-22,East,Laptop,5,1200,6000
12067,2034-07-27,South,Tablet,2,2000,4000
12068,2031-02-26,North,Smartphone,4,2000,8000
12069,2034-12-10,West,Monitor,3,1500,4500
12070,2028-06-08,West,Laptop,4,1500,6000
12071,2025-03-03,South,Accessories,2,1500,3000
12072,2034-08-30,East,Keyboard,2,1500,3000
12073,2023-04-05,North,Accessories,5,1200,6000
12074,2026-02-07,East,Monitor,3,800,2400
12075,2036-06-18,West,Monitor,2,500,1000
12076,2023-08-26,East,Accessories,4,1500,6000
12077,2031-01-25,West,Keyboard,5,1500,7500
12078,2029-12-05,North,Laptop,4,500,2000
12079,2028-05-14,North,Smartphone,3,1500,4500
12080,2025-11-14,South,Monitor,5,800,4000
12081,2029-12-04,South,Monitor,5,2000,10000
12082,2031-02-12,East,Monitor,5,500,2500
12083,2025-08-21,North,Keyboard,1,1200,1200
12084,2024-06-20,North,Tablet,5,500,2500
12085,2034-07-25,South,Keyboard,4,800,3200
12086,2033-01-27,West,Laptop,4,1200,4800
12087,2034-06-19,East,Laptop,3,2000,6000
12088,2033-03-13,East,Laptop,2,1500,3000
12089,2024-06-26,South,Laptop,2,500,1000
12090,2025-04-25,North,Laptop,1,1200,1200
12091,2032-11-12,South,Accessories,5,500,2500
12092,2031-04-25,South,Monitor,1,2000,2000
12093,2029-10-30,South,Keyboard,3,500,1500
12094,2035-04-13,South,Accessories,3,1200,3600
12095,2030-06-12,West,Keyboard,2,800,1600
12096,2028-02-28,West,Tablet,3,1200,3600
12097,2034-05-01,North,Smartphone,5,500,2500
12098,2034-11-28,South,Monitor,4,2000,8000
12099,2031-10-07,West,Tablet,3,1500,4500
12100,2030-06-03,North,Accessories,1,1500,1500
12101,2028-05-07,South,Smartphone,5,2000,10000
12102,2035-12-21,East,Tablet,3,500,1500
12103,2033-07-17,West,Keyboard,3,2000,6000
12104,2024-11-20,North,Smartphone,5,500,2500
12105,2028-05-04,East,Keyboard,3,1200,3600
12106,2024-04-01,South,Tablet,4,800,3200
12107,2028-10-31,South,Accessories,2,500,1000
12108,2033-11-20,South,Keyboard,5,1500,7500
12109,2034-08-15,West,Smartphone,1,1500,1500
